town,town_n,state,agent,id_fe,id_cluster,first,n,corp,boat,tons,blt,dyear,dep_mo,arr_mo,ayear,sp,wh,bn,capown,owners,agt_shr,grounds,lost,cap,capexp,capleft,capdied,idle,crew,pacific,atlantic,dcapexp,vesselage,logvesselage,prob,ny,voyagelength,sp_relprice,bn_relprice,output_nb,output_wb,lprod_wb,prod_wb,crewtons,spvoy,ownrs2,logowners
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,arab,336,15,33,9,3,35,0,2076,0,,13,,atl,0,coxa,4,0,0,,24,0,TRUE,TRUE,18,2.94443897916644,0,FALSE,18,2.1538,0.5385,65394,65394,2.380702872258,10.8125,0.0714285714285714,FALSE,169,2.56494935746154
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,arab,338,19,35,6,8,36,225,2252,0,1,7,,atl,0,coxa,5,0,0,3,26,0,TRUE,TRUE,16,2.83321334405622,0,FALSE,14,2.0227,0.5682,85273.88625,85273.88625,2.89152032141726,18.0206860207101,0.0769230769230769,FALSE,49,1.94591014905531
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,arab,338,19,36,9,4,38,162,1372,0,,7,,atl,0,jenneyec,0,1,0,1,21,0,TRUE,FALSE,17,2.89037175789616,1,FALSE,19,2.6875,0.625,56932.3125,56932.3125,2.18213346653042,8.86519970414201,0.0621301775147929,FALSE,49,1.94591014905531
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,arab,338,19,38,7,3,40,26,2374,0,,7,,atl,0,cushmanb,2,0,0,3,,0,TRUE,TRUE,19,2.99573227355399,0,FALSE,20,3.3333,0.6333,77510.9727,77510.9727,2.43939661950828,11.4661202218935,,FALSE,49,1.94591014905531
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,cliffwayne,304,22,37,11,10,40,2060,0,0,1,9,,ind,0,downesc,2,0,0,,22,0,FALSE,TRUE,15,2.77258872223978,0,FALSE,35,3.3333,0.6333,216297.837,216297.837,3.01203584899551,20.3287440789474,0.0723684210526316,TRUE,81,2.19722457733622
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,cliffwayne,304,22,41,3,7,44,1500,0,0,,9,,ind,0,crowelle,0,0,0,5,25,0,FALSE,FALSE,19,2.99573227355399,0,FALSE,40,2.4472,1.0922,115630.2,115630.2,2.25224529125629,9.5090625,0.0822368421052632,TRUE,81,2.19722457733622
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,favorite,293,15,35,1,3,37,158,595,5500,,11,,ind,0,buntingj,0,0,0,,27,0,FALSE,FALSE,20,3.04452243772342,0,FALSE,26,2.3571,0.5714,30473.7867,33616.4867,1.48450275416608,4.41277063533736,0.0921501706484642,FALSE,121,2.39789527279837
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,favorite,293,15,37,7,8,38,0,2412,0,,11,,atl,0,swifth,0,0,0,4,23,0,TRUE,FALSE,22,3.13549421592915,0,FALSE,13,2.6875,0.625,75978,75978,2.99307713720006,19.9469677080599,0.0784982935153584,FALSE,121,2.39789527279837
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,favorite,293,15,38,12,8,40,240,2293,0,1,13,,pac,0,swifth,1,0,0,4,,1,FALSE,TRUE,23,3.17805383034795,0,FALSE,20,3.3333,0.6333,97429.248,97429.248,2.81097684945664,16.6261515358362,,FALSE,169,2.56494935746154
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,favorite,293,15,40,11,6,43,848,1000,8000,0,13,,pac,0,youngtg,0,0,0,3,23,1,FALSE,FALSE,25,3.25809653802148,0,FALSE,31,1.8529,0.9444,80994.6648,88549.8648,2.2771613028866,9.74896672905428,0.0784982935153584,FALSE,169,2.56494935746154
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,favorite,293,15,43,8,2,46,1000,1940,15000,,14,,np,0,youngtg,1,0,0,2,24,1,FALSE,TRUE,28,3.36729582998647,0,FALSE,30,2.6037,1.0074,143126.55,158237.55,2.89048267324654,18.0019965870307,0.0819112627986348,FALSE,196,2.63905732961526
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,isabella,410,4,31,12,7,34,2000,0,0,1,9,,pac,0,taberjjr,0,0,0,,26,1,FALSE,FALSE,27,3.3322045101752,0,FALSE,31,2.6363,0.7636,166086.9,166086.9,2.57012206015591,13.0674193548387,0.0634146341463415,TRUE,81,2.19722457733622
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,isabella,410,4,34,8,9,37,1803,0,0,,9,,pac,0,taberjd,1,0,0,1,29,1,FALSE,TRUE,30,3.43398720448515,0,FALSE,37,2.3571,0.5714,133870.31595,133870.31595,2.17755174656008,8.8246747495056,0.0707317073170732,TRUE,81,2.19722457733622
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,isabella,410,4,38,1,6,41,991,694,0,0,11,,pac,0,davistg,0,0,0,4,,1,FALSE,FALSE,34,3.55534806148941,0,FALSE,41,2.9375,0.625,113559.46875,113559.46875,1.91035270602959,6.75547107376562,,TRUE,121,2.39789527279837
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,isabella,410,4,41,8,5,45,2109,0,0,1,6,,pac,0,netcherge,2,0,0,2,23,1,FALSE,TRUE,37,3.63758615972639,0,FALSE,45,2.6667,1.0303,177158.21445,177158.21445,2.26197882977529,9.60207124390244,0.0560975609756098,TRUE,36,1.79175946922806
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,maine,294,19,32,5,1,34,0,1050,0,0,3,,atl,0,worthj,0,0,0,,,0,TRUE,FALSE,13,2.63905732961526,0,FALSE,20,2.6363,0.7636,33075,33075,1.72722094809048,5.625,,FALSE,9,1.09861228866811
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,maine,294,19,34,5,1,36,160,1959,0,,3,,atl,0,worthj,1,0,0,4,,0,TRUE,TRUE,15,2.77258872223978,0,FALSE,20,2.0227,0.5682,71902.908,71902.908,2.50375994706117,12.2283857142857,,FALSE,9,1.09861228866811
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,maine,294,19,36,7,5,38,96,1517,0,,3,,atl,0,mackiej,0,0,0,6,,0,TRUE,FALSE,17,2.89037175789616,0,FALSE,22,2.6875,0.625,55912.5,55912.5,2.15692102704411,8.64448051948052,,FALSE,9,1.09861228866811
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,maine,294,19,38,8,3,40,188,1982,0,,3,,ind,0,mackiej,1,0,0,3,,0,FALSE,TRUE,19,2.99573227355399,0,FALSE,19,3.3333,0.6333,82172.8026,82172.8026,2.68856091117691,14.7104909774436,,FALSE,9,1.09861228866811
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,maine,294,19,40,7,6,42,266,1456,0,,3,,ind,0,mackiej,2,0,0,4,,0,FALSE,TRUE,21,3.09104245335832,0,FALSE,23,2.1471,0.6765,63854.5509,63854.5509,2.24528915051588,9.44314565217391,,FALSE,9,1.09861228866811
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,marcia,314,28,35,6,11,36,180,2120,0,,7,,pac,0,cushmanb,0,0,0,,,1,FALSE,FALSE,7,2.07944154167984,0,FALSE,17,2.0227,0.5682,78248.709,78248.709,2.68504127989927,14.6588064818284,,FALSE,49,1.94591014905531
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,marcia,314,28,37,2,4,38,57,2534,0,,8,,ind,0,cushmanb,1,0,0,3,,0,FALSE,TRUE,9,2.30258509299405,0,FALSE,14,2.6875,0.625,84646.40625,84646.40625,2.95778761691329,19.2553244426752,,FALSE,64,2.07944154167984
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,marcia,314,28,38,2,11,41,657,1483,0,1,8,,ind,0,mosherep,3,0,0,,,0,FALSE,TRUE,10,2.39789527279837,0,FALSE,45,2.9375,0.625,107507.53125,107507.53125,2.02926070655686,7.60845939490446,,FALSE,64,2.07944154167984
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,oscar,369,32,32,11,3,36,2250,0,0,0,5,,pac,0,downesc,1,0,0,,,1,FALSE,TRUE,0,0,0,FALSE,40,2.0227,0.5682,143358.8625,143358.8625,2.2734301954525,9.71266006097561,,TRUE,25,1.6094379124341
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,sarafrances,301,37,37,7,10,39,150,2036,0,1,5,,atl,0,coxa,6,0,0,,,0,TRUE,TRUE,0,0,0,FALSE,27,2.9167,0.5,77915.4075,77915.4075,2.26043186717123,9.58722868217054,,FALSE,25,1.6094379124341
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,sarafrances,301,37,39,12,10,43,1613,0,0,,5,,pac,0,daggettwthree,1,0,0,2,,1,FALSE,TRUE,2,1.09861228866811,0,FALSE,46,1.8529,0.9444,94144.92255,94144.92255,1.91683894202506,6.79943106673408,,TRUE,25,1.6094379124341
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,sarafrances,301,37,43,12,10,44,1200,0,0,,5,,pac,0,"",,,,2,,1,FALSE,,6,1.94591014905531,,FALSE,10,2.4472,1.0922,92504.16,92504.16,3.42531353771931,30.7322790697674,,TRUE,25,1.6094379124341
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,sboston,338,19,35,7,8,37,378,2594,0,1,5,,atl,0,butlerp,0,0,0,,,0,TRUE,FALSE,16,2.83321334405622,0,FALSE,25,2.3571,0.5714,109776.9897,109776.9897,2.56428450017064,12.9913597278107,,FALSE,25,1.6094379124341
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,sboston,338,19,38,4,9,39,0,2960,0,1,6,,atl,0,butlerp,1,0,0,8,,0,TRUE,TRUE,19,2.99573227355399,0,FALSE,17,2.9167,0.5,93240,93240,2.78667285361046,16.2269404803341,,FALSE,36,1.79175946922806
fairhaven,63,ma,esawin,esawin,esawin,21,11,0,sboston,338,19,40,8,12,42,321,1720,0,,6,,ind,0,crowelljm,0,0,0,,,0,FALSE,FALSE,21,3.09104245335832,0,FALSE,28,2.1471,0.6765,75890.40165,75890.40165,2.08179508925439,8.01885055473373,,FALSE,36,1.79175946922806
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,addison,426,16,33,4,3,34,24,2236,19100,0,13,,atl,0,bayliesga,2,0,0,,29,0,TRUE,TRUE,17,2.89037175789616,0,FALSE,11,2.6363,0.7636,72427.0428,87011.8028,2.92146443373522,18.5684598378148,0.068075117370892,FALSE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,addison,426,16,34,6,12,37,2090,0,0,,13,,pac,0,parkeraf,2,0,0,3,28,1,FALSE,TRUE,18,2.94443897916644,0,FALSE,42,2.3571,0.5714,155179.6785,155179.6785,2.16022997610545,8.67313204225352,0.0657276995305164,TRUE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,ansgibbs,319,35,35,12,8,39,1840,0,0,1,11,,pac,0,peasetd,2,1,0,,24,1,FALSE,TRUE,0,0,1,FALSE,44,2.9167,0.5,169051.932,169051.932,2.48858049993905,12.0441672841265,0.0752351097178683,TRUE,121,2.39789527279837
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,ansgibbs,319,35,39,9,9,42,2530,0,0,,11,,pac,0,westi,7,0,0,1,24,1,FALSE,TRUE,4,1.6094379124341,0,FALSE,36,2.1471,0.6765,171113.1345,171113.1345,2.70137018074272,14.9001336206897,0.0752351097178683,TRUE,121,2.39789527279837
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,ansgibbs,319,35,43,6,2,45,350,2100,23000,1,11,,ind,0,westi,8,0,0,9,24,0,FALSE,TRUE,8,2.19722457733622,0,FALSE,20,2.6667,1.0303,95550.3675,119247.2675,2.9280311181031,18.6907942789969,0.0752351097178683,FALSE,121,2.39789527279837
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,columbus,381,9,32,8,3,33,360,2000,20000,,13,,atl,0,peasetd,0,0,0,,28,0,TRUE,FALSE,23,3.17805383034795,0,FALSE,7,3.2692,0.5,100072.728,110072.728,3.72018706575652,41.2721139857518,0.073490813648294,FALSE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,columbus,381,9,33,5,4,35,783,565,0,0,13,,ind,0,peasetd,1,0,0,2,29,0,FALSE,TRUE,24,3.2188758248682,0,FALSE,23,2.1538,0.5385,70919.9001,70919.9001,2.09101276050186,8.09310739472783,0.0761154855643045,TRUE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,columbus,381,9,35,6,2,37,605,2047,0,0,13,,ind,0,ellisb,5,0,0,2,,0,FALSE,TRUE,26,3.29583686600433,0,FALSE,20,2.3571,0.5714,109400.93325,109400.93325,2.66424305087451,14.3570778543307,,FALSE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,columbus,381,9,37,7,2,39,135,3065,0,0,13,,pac,0,ellisb,6,0,0,5,28,1,FALSE,TRUE,28,3.36729582998647,0,FALSE,19,2.9167,0.5,108950.76675,108950.76675,2.7114130236868,15.0505272482387,0.073490813648294,FALSE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,columbus,381,9,39,5,6,41,900,2600,0,1,13,,pac,0,fishfl,0,0,0,3,,1,FALSE,FALSE,30,3.43398720448515,0,FALSE,25,2.9375,0.625,165178.125,165178.125,2.8531045160522,17.3415354330709,,FALSE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,friendship,366,15,31,12,4,35,1889,0,0,0,15,,pac,0,merchantgr,1,0,0,,,1,FALSE,TRUE,16,2.83321334405622,0,FALSE,40,2.1538,0.5385,128158.6383,128158.6383,2.16951134973044,8.75400534836066,,TRUE,225,2.70805020110221
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,friendship,366,15,35,7,4,37,706,2164,0,,14,,pac,0,westi,5,0,0,3,27,1,FALSE,TRUE,20,3.04452243772342,0,FALSE,21,2.3571,0.5714,120585.5469,120585.5469,2.75295894168507,15.6889860655738,0.0737704918032787,FALSE,196,2.63905732961526
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,friendship,366,15,37,8,1,39,119,2615,0,1,13,,pac,0,westi,6,0,0,4,29,1,FALSE,TRUE,22,3.13549421592915,0,FALSE,17,2.9167,0.5,93305.74995,93305.74995,2.70779033609625,14.9961025313404,0.0792349726775956,FALSE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,friendship,366,15,39,6,11,41,519,2152,0,,13,,ind,0,tabersh,0,0,0,5,29,0,FALSE,FALSE,24,3.2188758248682,0,FALSE,29,2.9375,0.625,115811.71875,115811.71875,2.38979187379953,10.9112227953646,0.0792349726775956,FALSE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,friendship,366,15,41,12,4,44,309,2500,24000,0,12,,pac,0,tabersh,1,0,0,1,29,1,FALSE,TRUE,26,3.29583686600433,0,FALSE,28,2.4472,1.0922,102569.8212,128782.6212,2.53104331140071,12.5666101873536,0.0792349726775956,FALSE,144,2.484906649788
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,londonpak,335,4,36,6,8,39,2325,0,0,,13,,ind,0,norrishn,3,0,0,,,0,FALSE,TRUE,32,3.49650756146648,0,FALSE,38,2.9167,0.5,213611.81625,213611.81625,2.82019901250913,16.7801898075412,,TRUE,169,2.56494935746154
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,londonpak,335,4,39,11,7,43,1850,0,0,,12,,ind,0,howlandjb,0,0,0,3,,0,FALSE,FALSE,35,3.58351893845611,0,FALSE,44,1.8529,0.9444,107977.7475,107977.7475,1.99136027746686,7.32549168928087,,TRUE,144,2.484906649788
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,londonpak,335,4,43,11,5,47,2050,256,2000,1,9,,pac,0,howlandjb,1,0,0,4,42,1,FALSE,TRUE,39,3.68887945411394,0,FALSE,42,2.7986,0.8611,188783.595,190505.795,2.60563774292529,13.5398574982232,0.125373134328358,TRUE,81,2.19722457733622
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,sharon,354,37,37,6,12,40,2640,48,0,1,17,,pac,0,churchj,1,0,0,,,1,FALSE,TRUE,0,0,0,FALSE,42,3.3333,0.6333,278709.228,278709.228,2.93095779237665,18.7455762711864,,TRUE,289,2.83321334405622
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,sharon,354,37,42,5,2,45,900,1056,9000,1,16,,pac,0,norrishn,4,0,1,,,1,FALSE,TRUE,5,1.79175946922806,1,FALSE,33,2.6667,1.0303,108864.945,118137.645,2.31380123208565,10.1127927580894,,FALSE,256,2.77258872223978
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,sharon,354,37,45,5,4,48,200,2000,21000,0,16,,np,0,cloughb,0,0,0,3,,1,FALSE,FALSE,8,2.19722457733622,0,FALSE,35,3.0303,0.7575,82090.89,97998.39,2.06806135432314,7.90947457627119,,FALSE,256,2.77258872223978
fairhaven,63,ma,gibbs&jenn,gibbs&jenn,gibbs&jenn,31,2,0,sharon,354,37,48,7,7,52,1531,0,0,,16,,pac,0,bonneyn,0,1,0,3,,1,FALSE,FALSE,11,2.484906649788,1,FALSE,48,1.8132,0.7448,87444.2898,87444.2898,1.63825925753216,5.14620349576271,,TRUE,256,2.77258872223978
fairhaven,63,ma,ifjterry,ifjterry,ifjterry,33,0,0,pactolus,288,6,33,1,12,35,1000,0,0,1,9,,pac,0,grinnelli,0,0,0,,,1,FALSE,FALSE,27,3.3322045101752,0,FALSE,35,2.1538,0.5385,67844.7,67844.7,1.90666800710101,6.730625,,TRUE,81,2.19722457733622
fairhaven,63,ma,ifjterry,ifjterry,ifjterry,33,0,0,pactolus,288,6,36,5,11,38,,,0,1,10,,pac,1,grinnelli,1,0,0,5,,1,FALSE,TRUE,30,3.43398720448515,0,FALSE,30,2.6875,0.625,,,,,,,100,2.30258509299405
fairhaven,63,ma,jdelano,jdelano,jdelano,39,2,0,benezett,192,18,40,12,,,,,,0,11,,pac,1,parkerca,0,0,0,,,1,FALSE,FALSE,22,3.13549421592915,0,FALSE,,0,0,,,,,,,121,2.39789527279837
fairhaven,63,ma,jenn&tripp,jenn&tripp,jenn&tripp,28,3,0,leonidas,243,16,32,6,3,33,40,2060,0,0,11,,atl,0,fisherc,2,0,0,,,0,TRUE,TRUE,16,2.83321334405622,0,FALSE,9,3.2692,0.5,69009.192,69009.192,3.45170897142128,31.5542716049383,,FALSE,121,2.39789527279837
fairhaven,63,ma,jenn&tripp,jenn&tripp,jenn&tripp,28,3,0,leonidas,243,16,36,7,6,37,67,1426,0,0,11,,atl,0,mayhewj,1,0,0,,,0,TRUE,TRUE,20,3.04452243772342,0,FALSE,11,2.3571,0.5714,49893.65955,49893.65955,2.92669249440124,18.6657910774411,,FALSE,121,2.39789527279837
fairhaven,63,ma,jenn&tripp,jenn&tripp,jenn&tripp,28,3,0,leonidas,243,16,37,7,6,39,381,1411,0,,11,,atl,0,stewarthn,3,0,0,1,,0,TRUE,TRUE,21,3.09104245335832,0,FALSE,23,2.9167,0.5,79451.27505,79451.27505,2.65434356102454,14.2156512882448,,FALSE,121,2.39789527279837
fairhaven,63,ma,jenn&tripp,jenn&tripp,jenn&tripp,28,3,0,leonidas,243,16,39,11,11,42,1530,157,0,0,10,,pac,0,stewarthn,4,0,0,5,,1,FALSE,TRUE,23,3.17805383034795,0,FALSE,36,2.1471,0.6765,108424.9845,108424.9845,2.51723344395094,12.3942597736626,,TRUE,100,2.30258509299405
fairhaven,63,ma,jenn&tripp,jenn&tripp,jenn&tripp,28,3,0,leonidas,243,16,43,7,1,46,1050,1750,7000,0,12,,pac,0,tobeyas,0,0,0,8,23,1,FALSE,FALSE,27,3.3322045101752,0,FALSE,30,2.6037,1.0074,141242.3775,148294.1775,3.01269444072073,20.3421368312757,0.0946502057613169,FALSE,144,2.484906649788
fairhaven,63,ma,ltripp,ltripp,ltripp,19,6,0,chdrew,342,27,31,4,8,34,2044,0,0,,14,,pac,0,fosdickrf,0,0,0,,26,1,FALSE,FALSE,4,1.6094379124341,0,FALSE,40,2.6363,0.7636,169740.8118,169740.8118,2.51833772494439,12.4079540789474,0.0760233918128655,TRUE,196,2.63905732961526
fairhaven,63,ma,ltripp,ltripp,ltripp,19,6,0,chdrew,343,27,34,11,4,38,2422,0,0,,14,,pac,0,fosdickrf,1,0,0,3,28,1,FALSE,TRUE,7,2.07944154167984,0,FALSE,41,2.6875,0.625,205037.4375,205037.4375,2.67964534952816,14.5799216027875,0.0816326530612245,TRUE,196,2.63905732961526
fairhaven,63,ma,ltripp,ltripp,ltripp,19,6,0,chdrew,343,27,38,8,4,42,1960,0,0,,14,,pac,0,bonneyn,0,0,0,4,,1,FALSE,FALSE,11,2.484906649788,0,FALSE,44,2.1471,0.6765,132561.954,132561.954,2.17288531140247,8.78359090909091,,TRUE,196,2.63905732961526
fairhaven,63,ma,ltripp,ltripp,ltripp,19,6,0,marcus,286,23,30,8,8,33,1600,0,0,1,16,,pac,0,bassettnt,0,0,0,,,1,FALSE,FALSE,7,2.07944154167984,0,FALSE,36,3.2692,0.5,164767.68,164767.68,2.77278101144334,16.0030769230769,,TRUE,256,2.77258872223978
fairhaven,63,ma,ltripp,ltripp,ltripp,19,6,0,marcus,286,23,37,8,9,40,2366,0,0,1,15,,pac,0,shearmano,1,0,0,,,1,FALSE,TRUE,14,2.70805020110221,0,FALSE,37,3.3333,0.6333,248427.5157,248427.5157,3.15599667118178,23.4764237100737,,TRUE,225,2.70805020110221
fairhaven,63,ma,ltripp,ltripp,ltripp,19,6,0,marcus,286,23,40,11,7,44,1517,130,0,,15,,pac,0,woodw,3,0,0,2,,1,FALSE,TRUE,17,2.89037175789616,0,FALSE,44,2.4472,1.0922,121035.6756,121035.6756,2.26365917605351,9.61821961220598,,TRUE,225,2.70805020110221
fairhaven,63,ma,ltripp,ltripp,ltripp,19,6,0,origon,308,22,34,10,,,,,,0,11,,pac,1,hardinge,0,0,0,,,1,FALSE,FALSE,12,2.56494935746154,0,FALSE,,0,0,,,,,,,121,2.39789527279837
fairhaven,63,ma,ltripp,ltripp,ltripp,19,6,0,stanton,304,19,30,5,11,32,2200,0,0,,9,,atl,0,daggetti,1,0,0,,,0,TRUE,TRUE,11,2.484906649788,0,FALSE,30,3.617,0.5532,250658.1,250658.1,3.31362005507958,27.4844407894737,,TRUE,81,2.19722457733622
fairhaven,63,ma,ltripp,ltripp,ltripp,19,6,0,stanton,304,19,36,8,9,40,1900,0,0,0,10,,pac,1,delanoja,0,0,0,,,1,FALSE,FALSE,17,2.89037175789616,0,FALSE,49,3.3333,0.6333,199498.005,199498.005,2.59471151574521,13.3927232142857,,TRUE,100,2.30258509299405
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,amazon,318,15,39,6,5,41,343,1876,0,0,3,,ind,0,smithrg,0,0,0,,29,0,FALSE,FALSE,24,3.2188758248682,0,FALSE,23,2.9375,0.625,90832.21875,90832.21875,2.51922373499051,12.4189525225595,0.0911949685534591,FALSE,9,1.09861228866811
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,heroine,337,15,32,6,4,33,0,1300,0,,2,,atl,0,wilsonbrc,1,0,0,,24,0,TRUE,TRUE,17,2.89037175789616,0,FALSE,10,3.2692,0.5,40950,40950,2.49743906593481,12.1513353115727,0.0712166172106825,FALSE,4,0.693147180559945
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,heroine,337,15,33,5,3,34,200,2200,20000,,2,,atl,0,fisherc,3,0,0,1,28,0,TRUE,TRUE,18,2.94443897916644,0,FALSE,10,2.6363,0.7636,85908.69,101180.69,3.40199518400582,30.023943620178,0.0830860534124629,FALSE,4,0.693147180559945
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,heroine,337,15,34,5,4,35,0,1780,0,,2,,atl,0,bordend,0,0,0,2,23,0,TRUE,FALSE,19,2.99573227355399,0,FALSE,11,2.1538,0.5385,56070,56070,2.71637798596699,15.1254383598597,0.0682492581602374,FALSE,4,0.693147180559945
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,heroine,337,15,35,7,4,36,146,689,0,,2,,atl,0,bordend,1,0,0,3,24,0,TRUE,TRUE,20,3.04452243772342,0,FALSE,9,2.0227,0.5682,31005.8973,31005.8973,2.3246251931701,10.2228477744807,0.0712166172106825,FALSE,4,0.693147180559945
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,heroine,337,15,36,9,6,37,150,1650,0,,2,,atl,0,hardingcd,1,0,0,5,,0,TRUE,TRUE,21,3.09104245335832,0,FALSE,9,2.3571,0.5714,63112.2975,63112.2975,3.03536341091729,20.8085385756677,,FALSE,4,0.693147180559945
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,heroine,337,15,37,8,4,39,450,1700,0,,2,,atl,0,hardingcd,2,0,0,2,24,0,TRUE,TRUE,22,3.13549421592915,0,FALSE,20,2.9167,0.5,94894.2225,94894.2225,2.64470289896486,14.0792614985163,0.0712166172106825,FALSE,4,0.693147180559945
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,heroine,337,15,39,6,2,41,93,2483,0,,2,,atl,0,smithfc,0,0,0,2,25,0,TRUE,FALSE,24,3.2188758248682,0,FALSE,20,2.9375,0.625,86819.90625,86819.90625,2.55577600512633,12.8812917284866,0.0741839762611276,FALSE,4,0.693147180559945
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,heroine,337,15,41,5,3,43,350,2200,17600,,2,,pac,0,smithfc,1,0,0,3,25,1,FALSE,TRUE,26,3.29583686600433,0,FALSE,22,1.8529,0.9444,89728.2225,106349.6625,2.66336226342889,14.3444378877799,0.0741839762611276,FALSE,4,0.693147180559945
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,martha,298,26,36,6,4,38,276,2074,0,1,11,,atl,0,fisherc,5,0,0,,,0,TRUE,TRUE,10,2.39789527279837,0,FALSE,22,2.6875,0.625,88696.125,88696.125,2.60483554089567,13.529000152532,,FALSE,121,2.39789527279837
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,martha,298,26,38,6,6,41,625,1330,0,,11,,ind,0,taberjd,2,0,0,2,,0,FALSE,TRUE,12,2.56494935746154,0,FALSE,36,2.9375,0.625,99727.03125,99727.03125,2.22957962011807,9.29595742449664,,FALSE,121,2.39789527279837
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,martha,298,26,41,10,3,45,600,1000,12000,,11,,pac,0,sayerrs,0,0,0,4,,1,FALSE,FALSE,15,2.77258872223978,0,FALSE,41,2.6667,1.0303,81900.63,94264.23,2.04319152213636,7.71519315763628,,FALSE,121,2.39789527279837
fairhaven,63,ma,nchurch,nchurch,nchurch,31,2,0,martha,298,26,45,10,7,48,140,1800,15000,,11,,np,0,smithrn,0,0,0,7,,1,FALSE,FALSE,19,2.99573227355399,0,FALSE,33,3.0303,0.7575,70063.623,81426.123,2.11385037391042,8.28006131787675,,FALSE,121,2.39789527279837
